TransactionID,CustomerID,TransactionDate,TransactionAmount,ProductCategory
T106039,C10917,2025-07-03,105.63,Books
T103562,C10552,2026-05-24,37.96,Books
T106223,C10945,2026-01-15,44.34,Groceries
T106004,C10911,2025-10-15,16.37,Electronics
T101674,C10259,2026-03-01,278.94,Clothing
T100365,C10047,2025-06-01,38.94,Groceries
T104296,C10653,2025-12-20,47.55,Electronics
T105542,C10849,2025-12-28,277.53,Electronics
T100147,C10023,2025-09-16,35.37,Groceries
T105767,C10876,2025-12-29,105.22,Clothing
T103088,C10475,2026-05-01,44.04,Electronics
T105659,C10859,2025-11-26,268.32,Groceries
T100407,C10051,2026-05-02,261.52,Books
T106068,C10920,2025-08-17,64.16,Home & Kitchen
T103456,C10531,2025-11-21,256.13,Beauty & Personal Care
T104182,C10638,2025-07-20,32.54,Clothing
T103576,C10554,2025-12-21,60.39,Electronics
T103271,C10499,2025-12-27,78.25,Electronics
T101031,C10152,2025-12-21,166.92,Books
T104284,C10651,2025-07-24,32.17,Electronics
T100855,C10130,2025-12-21,40.16,Groceries
T103926,C10600,2025-06-04,112.91,Groceries
T100078,C10015,2026-03-20,310.1,Home & Kitchen
T102247,C10340,2025-09-27,208.55,Clothing
T105174,C10794,2025-06-26,251.66,Clothing
T105998,C10910,2026-04-09,111.13,Clothing
T106042,C10917,2026-06-01,126.4,Clothing
T105101,C10778,2025-06-28,114.61,Books
T100788,C10119,2026-03-09,29.78,Clothing
T102279,C10345,2025-12-19,100.3,Clothing
T104095,C10619,2026-02-01,91.98,Groceries
T103897,C10595,2025-11-26,95.99,Groceries
T105716,C10867,2025-09-01,184.91,Home & Kitchen
T105453,C10836,2026-01-28,91.07,Electronics
T103631,C10558,2025-09-28,278.63,Home & Kitchen
T104908,C10757,2025-06-12,248.54,Clothing
T100424,C10054,2025-09-01,274.72,Electronics
T100392,C10050,2026-03-06,34.36,Clothing
T106217,C10944,2025-07-05,33.28,Electronics
T106207,C10943,2026-01-14,204.29,Beauty & Personal Care
T104200,C10640,2025-08-18,341.41,Home & Kitchen
T102672,C10412,2025-10-30,85.76,Clothing
T106009,C10912,2025-11-15,80.16,Clothing
T105040,C10774,2025-11-22,264.07,Home & Kitchen
T103493,C10536,2026-02-21,184.22,Clothing
T101459,C10228,2025-12-26,24.71,Groceries
T105927,C10898,2025-07-12,90.36,Electronics
T104338,C10662,2026-01-17,33.46,Beauty & Personal Care
T103835,C10585,2026-05-10,32.6,Groceries
T105078,C10777,2025-07-24,301.81,Groceries
T106262,C10954,2026-03-21,249.28,Electronics
T102355,C10358,2025-11-29,33.63,Electronics
T102442,C10375,2026-03-09,231.77,Books
T105102,C10778,2025-11-06,110.81,Groceries
T100464,C10060,2026-05-11,338.16,Clothing
T100163,C10025,2025-10-21,51.07,Clothing
T105680,C10861,2025-06-04,248.03,Books
T106305,C10960,2025-06-21,23.71,Beauty & Personal Care
T106525,C10994,2025-11-13,93.75,Clothing
T102009,C10309,2026-03-08,295.65,Clothing
T103084,C10474,2025-12-13,59.89,Electronics
T100900,C10138,2026-03-24,95.9,Electronics
T105133,C10785,2025-06-07,105.02,Electronics
T102293,C10347,2025-08-14,12.28,Electronics
T103716,C10568,2025-12-31,104.46,Groceries
T105447,C10836,2025-07-22,134.22,Clothing
T101764,C10272,2025-09-22,329.6,Groceries
T101549,C10241,2025-09-23,31.91,Groceries
T103029,C10467,2026-06-01,318.9,Clothing
T104950,C10766,2025-10-07,84.95,Home & Kitchen
T102044,C10312,2025-06-08,43.08,Home & Kitchen
T100767,C10112,2025-12-30,115.08,Home & Kitchen
T101508,C10232,2025-06-19,60.32,Home & Kitchen
T106394,C10972,2025-12-25,264.27,Groceries
T104219,C10644,2025-10-04,85.67,Groceries
T105456,C10836,2025-10-06,98.26,Electronics
T104689,C10726,2026-04-09,46.34,Clothing
T103292,C10503,2025-08-24,119.22,Groceries
T100819,C10123,2026-04-10,32.64,Books
T101403,C10219,2026-02-07,21.47,Electronics
T101382,C10216,2025-06-25,83.04,Clothing
T102148,C10328,2025-11-14,260.54,Groceries
T101638,C10256,2026-04-09,87.36,Electronics
T106327,C10963,2025-12-27,229.55,Groceries
T100399,C10051,2026-04-30,330.53,Books
T100882,C10132,2026-05-27,235.15,Groceries
T103565,C10552,2026-04-18,71.58,Home & Kitchen
T105868,C10892,2026-05-25,65.11,Books
T101179,C10180,2026-02-04,34.23,Groceries
T104244,C10645,2025-07-13,282.9,Electronics
T104462,C10690,2026-01-06,72.86,Clothing
T102130,C10326,2026-03-16,107.27,Home & Kitchen
T100456,C10058,2025-10-10,269.99,Books
T101950,C10300,2025-06-05,42.34,Electronics
T100689,C10102,2025-06-25,24.82,Beauty & Personal Care
T105184,C10795,2026-04-22,353.93,Clothing
T101953,C10300,2026-04-10,59.13,Beauty & Personal Care
T102710,C10419,2025-11-03,296.11,Home & Kitchen
T104863,C10751,2026-05-06,54.92,Clothing
T105696,C10865,2025-07-19,66.88,Home & Kitchen
T101884,C10289,2025-11-21,55.62,Beauty & Personal Care
T104936,C10763,2025-12-10,105.32,Electronics
T102494,C10380,2025-10-10,34.84,Electronics
T103036,C10468,2026-02-14,143.89,Groceries
T103603,C10557,2026-05-07,315.93,Electronics
T100845,C10128,2026-01-28,239.81,Electronics
T100542,C10075,2025-07-17,62.12,Groceries
T103724,C10571,2025-07-14,293.89,Clothing
T104187,C10639,2025-07-11,74.44,Beauty & Personal Care
T103679,C10563,2025-09-06,227.58,Electronics
T105662,C10859,2026-03-22,302.26,Beauty & Personal Care
T105371,C10820,2026-01-12,287.77,Beauty & Personal Care
T105956,C10903,2025-11-11,90.04,Home & Kitchen
T102964,C10458,2025-06-29,391.54,Home & Kitchen
T102529,C10385,2025-10-07,51.83,Electronics
T101048,C10157,2025-07-14,72.89,Groceries
T101960,C10300,2025-12-23,68.12,Clothing
T102530,C10385,2025-06-13,75.9,Groceries
T104824,C10748,2025-08-01,104.14,Clothing
T100237,C10028,2026-01-01,285.73,Home & Kitchen
T101133,C10170,2025-06-05,43.23,Home & Kitchen
T105432,C10832,2025-09-20,69.78,Groceries
T104259,C10647,2025-11-10,183.0,Electronics
T104842,C10750,2025-10-14,254.61,Home & Kitchen
T105874,C10893,2025-08-27,367.13,Groceries
T102978,C10461,2025-09-29,90.25,Clothing
T105194,C10796,2026-02-11,50.02,Clothing
T104416,C10679,2025-10-22,92.15,Clothing
T103919,C10600,2025-06-06,97.61,Books
T103138,C10482,2026-03-03,314.9,Electronics
T105859,C10891,2025-12-03,91.68,Groceries
T104073,C10616,2026-01-09,168.57,Clothing
T105639,C10856,2025-09-21,174.61,Clothing
T103229,C10495,2025-08-04,95.94,Home & Kitchen
T101826,C10282,2025-12-30,20.41,Beauty & Personal Care
T100593,C10081,2026-03-30,29.93,Electronics
T102725,C10419,2025-09-03,337.21,Clothing
T104137,C10628,2025-08-11,350.06,Clothing
T100560,C10076,2025-08-10,70.74,Groceries
T105139,C10785,2025-10-11,88.33,Groceries
T100243,C10029,2026-04-15,92.28,Home & Kitchen
T104535,C10697,2026-01-02,25.81,Electronics
T100405,C10051,2026-01-20,299.78,Electronics
T101442,C10226,2026-03-02,99.86,Beauty & Personal Care
T100261,C10031,2025-08-25,280.55,Groceries
T106443,C10978,2025-08-17,72.16,Clothing
T101689,C10262,2025-10-07,90.66,Clothing
T101725,C10266,2026-02-16,236.1,Clothing
T102496,C10381,2025-12-07,40.91,Beauty & Personal Care
T104649,C10716,2026-02-01,99.81,Books
T100340,C10042,2025-08-16,78.91,Books
T106229,C10948,2026-05-07,41.2,Clothing
T101601,C10250,2025-11-08,381.17,Electronics
T103725,C10571,2025-10-20,354.13,Electronics
T106517,C10990,2026-03-24,77.24,Clothing
T102785,C10429,2025-06-28,82.4,Clothing
T101523,C10236,2025-10-31,201.75,Clothing
T104884,C10757,2025-08-22,266.77,Books
T105827,C10883,2025-06-11,77.5,Clothing
T106090,C10922,2025-09-14,91.85,Home & Kitchen
T101766,C10272,2025-09-01,450.45,Groceries
T104037,C10613,2026-02-16,232.1,Clothing
T105185,C10795,2025-09-22,204.15,Clothing
T105317,C10811,2025-08-07,233.83,Home & Kitchen
T106146,C10931,2026-03-21,40.85,Electronics
T100363,C10046,2026-03-09,87.16,Electronics
T106509,C10990,2025-09-16,96.45,Clothing
T105909,C10895,2025-11-23,117.96,Electronics
T105230,C10800,2025-06-15,360.61,Groceries
T106069,C10921,2025-12-09,185.61,Home & Kitchen
T102562,C10392,2026-04-20,14.01,Books
T104574,C10701,2026-05-08,241.03,Clothing
T106024,C10914,2025-08-15,49.96,Clothing
T103083,C10474,2026-03-08,45.92,Books
T106053,C10919,2026-05-24,101.39,Clothing
T102102,C10325,2025-07-11,292.91,Home & Kitchen
T100632,C10089,2026-04-16,87.35,Beauty & Personal Care
T102493,C10380,2026-04-12,75.34,Clothing
T102665,C10410,2025-07-17,36.66,Electronics
T106044,C10918,2025-07-06,71.93,Home & Kitchen
T104815,C10746,2025-07-20,43.43,Clothing
T104671,C10722,2026-03-06,9.13,Clothing
T102334,C10354,2025-06-13,34.23,Home & Kitchen
T105027,C10772,2026-05-11,46.76,Beauty & Personal Care
T103619,C10557,2026-04-03,360.63,Home & Kitchen
T103883,C10592,2026-03-16,79.51,Groceries
T104442,C10687,2025-09-05,25.94,Clothing
T104211,C10642,2026-03-19,35.2,Home & Kitchen
T101494,C10230,2025-07-23,348.61,Electronics
T102401,C10368,2026-01-25,89.63,Home & Kitchen
T103874,C10591,2026-03-30,248.27,Clothing
T101232,C10193,2025-12-18,257.5,Home & Kitchen
T102661,C10409,2026-01-18,26.46,Home & Kitchen
T102817,C10433,2026-02-18,313.32,Home & Kitchen
T106001,C10910,2025-11-08,94.65,Home & Kitchen
T105210,C10797,2025-08-07,69.85,Clothing
T104153,C10632,2025-08-19,19.87,Electronics
T104885,C10757,2025-11-17,211.44,Clothing
T103061,C10471,2025-07-18,153.47,Clothing
T105612,C10854,2026-04-12,111.7,Home & Kitchen
T106510,C10990,2025-08-16,98.35,Groceries
T101735,C10269,2025-11-17,64.55,Electronics
T102823,C10434,2025-11-27,201.39,Electronics
T105001,C10770,2025-09-06,272.49,Clothing
T106462,C10982,2025-08-15,43.34,Home & Kitchen
T102475,C10377,2025-07-11,67.61,Home & Kitchen
T102564,C10393,2026-01-22,68.65,Groceries
T106382,C10969,2025-08-07,17.1,Clothing
T105074,C10777,2026-01-26,295.13,Home & Kitchen
T100707,C10104,2026-02-18,117.71,Beauty & Personal Care
T103046,C10468,2025-11-08,218.97,Electronics
T105603,C10853,2025-10-08,315.04,Clothing
T105007,C10770,2025-12-06,319.54,Books
T100072,C10015,2026-04-20,303.72,Electronics
T106149,C10932,2026-02-22,42.71,Electronics
T101190,C10182,2025-12-20,104.51,Groceries
T102601,C10398,2025-10-03,78.59,Books
T101125,C10168,2025-08-08,53.92,Clothing
T101241,C10193,2025-08-29,251.74,Electronics
T105885,C10894,2025-11-12,52.21,Clothing
T105418,C10829,2025-06-04,94.81,Groceries
T103351,C10516,2026-04-29,78.23,Groceries
T104008,C10610,2025-06-07,59.79,Groceries
T101577,C10248,2026-05-13,281.05,Clothing
T103906,C10597,2025-10-15,38.65,Electronics
T103729,C10571,2025-10-15,209.18,Groceries
T104358,C10668,2026-02-05,237.09,Clothing
T101343,C10213,2026-03-18,310.67,Home & Kitchen
T106565,C10998,2025-06-09,239.24,Home & Kitchen
T100440,C10056,2026-05-04,109.83,Clothing
T101100,C10163,2025-11-23,91.72,Home & Kitchen
T102637,C10404,2025-09-21,301.59,Electronics
T104983,C10768,2025-06-27,263.69,Electronics
T100649,C10094,2025-11-26,45.64,Books
T101546,C10240,2026-05-18,23.69,Books
T104987,C10768,2025-10-02,274.52,Home & Kitchen
T105006,C10770,2025-11-16,347.58,Electronics
T102852,C10436,2025-07-06,66.66,Beauty & Personal Care
T103503,C10536,2026-02-12,213.54,Home & Kitchen
T104722,C10729,2026-03-12,249.38,Clothing
T100630,C10089,2025-12-10,64.33,Electronics
T101249,C10195,2026-02-17,22.1,Clothing
T104668,C10721,2026-05-02,21.21,Beauty & Personal Care
T100482,C10061,2026-02-06,65.2,Groceries
T101584,C10248,2025-07-18,244.26,Clothing
T101462,C10228,2025-08-21,20.3,Electronics
T103040,C10468,2025-08-31,191.53,Clothing
T105045,C10774,2026-03-30,292.67,Groceries
T103273,C10500,2025-11-04,19.81,Books
T103683,C10563,2025-12-09,293.23,Clothing
T104145,C10628,2026-05-23,201.62,Books
T104615,C10707,2026-02-07,24.78,Clothing
T103225,C10494,2026-04-30,23.45,Clothing
T101072,C10158,2025-11-14,276.66,Clothing
T102631,C10404,2026-01-01,277.69,Electronics
T101660,C10258,2026-02-18,100.0,Clothing
T102425,C10373,2025-07-26,104.77,Groceries
T106014,C10912,2026-03-02,99.9,Clothing
T103097,C10477,2026-04-19,42.25,Clothing
T103976,C10605,2026-02-12,87.71,Electronics
T105879,C10893,2026-02-07,319.64,Books
T106243,C10949,2025-12-03,103.96,Books
T106365,C10966,2025-09-04,258.48,Clothing
T105201,C10797,2025-11-09,60.59,Home & Kitchen
T101408,C10221,2025-12-21,22.64,Home & Kitchen
T101845,C10284,2026-05-18,193.96,Clothing
T101798,C10277,2026-02-12,112.29,Home & Kitchen
T103957,C10602,2026-05-03,242.17,Clothing
T101475,C10230,2025-10-11,303.92,Groceries
T100035,C10011,2025-07-27,44.85,Electronics
T100444,C10058,2026-05-14,210.12,Groceries
T102359,C10360,2025-11-09,67.37,Groceries
T103654,C10561,2025-08-12,88.72,Books
T103179,C10485,2025-12-01,47.56,Beauty & Personal Care
T101286,C10203,2025-11-09,8.06,Books
T104860,C10750,2025-10-30,196.54,Electronics
T104445,C10688,2025-07-27,69.7,Clothing
T103416,C10525,2026-05-12,101.67,Groceries
T102137,C10327,2025-09-22,22.94,Clothing
T102636,C10404,2025-09-11,264.06,Clothing
T104016,C10611,2026-05-02,57.08,Beauty & Personal Care
T106355,C10965,2026-03-27,80.77,Groceries
T101681,C10261,2026-01-18,25.64,Electronics
T105470,C10840,2025-06-24,49.98,Home & Kitchen
T101692,C10263,2026-03-29,112.87,Home & Kitchen
T104838,C10750,2026-04-21,287.87,Groceries
T106581,C10999,2025-08-23,28.69,Clothing
T103635,C10558,2026-01-06,323.68,Groceries
T100372,C10048,2026-02-04,45.06,Electronics
T105039,C10774,2026-03-15,258.27,Clothing
T100140,C10022,2026-01-05,188.91,Home & Kitchen
T104419,C10679,2026-05-31,54.94,Electronics
T106124,C10925,2025-10-15,76.75,Electronics
T105397,C10824,2026-05-13,41.08,Books
T100714,C10106,2026-02-27,71.76,Clothing
T103188,C10488,2025-07-27,117.17,Books
T105797,C10881,2025-09-03,213.61,Groceries
T104431,C10683,2025-12-22,15.41,Electronics
T105753,C10873,2026-06-01,73.97,Clothing
T100406,C10051,2025-08-13,215.26,Clothing
T100020,C10006,2025-08-23,111.66,Clothing
T101004,C10149,2025-10-03,383.07,Books
T102411,C10372,2025-12-29,34.71,Clothing
T102545,C10388,2025-09-11,22.5,Groceries
T102390,C10367,2025-12-18,32.87,Electronics
T105273,C10807,2025-10-26,22.94,Electronics
T100042,C10011,2025-07-29,61.42,Groceries
T102830,C10434,2026-03-24,186.45,Groceries
T103371,C10520,2025-08-05,35.99,Clothing
T103022,C10467,2025-10-13,296.61,Clothing
T103364,C10519,2026-05-28,98.17,Groceries
T104399,C10674,2026-01-19,377.35,Home & Kitchen
T100011,C10005,2026-03-02,86.8,Electronics
T101177,C10180,2025-10-24,39.25,Clothing
T101947,C10299,2025-11-25,29.2,Clothing
T102501,C10383,2026-04-23,367.56,Electronics
T102863,C10438,2026-01-04,64.1,Groceries
T103865,C10591,2026-02-07,248.82,Groceries
T101026,C10152,2026-02-12,252.25,Groceries
T103848,C10587,2026-03-03,67.26,Electronics
T102989,C10462,2026-01-19,133.53,Groceries
T100961,C10145,2026-05-23,82.47,Groceries
T102889,C10444,2026-01-27,108.83,Home & Kitchen
T103015,C10467,2026-02-09,369.1,Clothing
T103338,C10514,2026-03-12,309.22,Books
T104629,C10709,2025-07-05,35.68,Clothing
T100735,C10107,2026-02-08,206.93,Electronics
T104400,C10674,2026-04-25,354.57,Books
T101440,C10225,2026-03-29,114.59,Home & Kitchen
T102875,C10443,2026-02-10,53.97,Home & Kitchen
T103986,C10606,2026-01-06,73.27,Electronics
T100916,C10140,2026-03-06,290.87,Clothing
T105479,C10842,2026-05-03,399.01,Home & Kitchen
T104089,C10618,2025-08-07,66.86,Clothing
T106071,C10921,2026-04-08,135.05,Clothing
T105128,C10783,2026-01-04,82.24,Electronics
T102772,C10426,2025-11-01,20.85,Books
T101624,C10252,2026-05-01,48.4,Electronics
T105341,C10814,2025-11-11,115.95,Beauty & Personal Care
T100821,C10124,2026-01-31,51.99,Home & Kitchen
T101367,C10215,2025-08-30,224.68,Groceries
T103712,C10566,2025-11-24,293.93,Beauty & Personal Care
T105903,C10895,2026-01-27,216.04,Clothing
T100850,C10129,2026-04-27,65.07,Electronics
T101000,C10149,2026-02-25,418.13,Clothing
T106452,C10981,2025-11-15,84.56,Home & Kitchen
T104114,C10624,2026-02-11,31.28,Groceries
T101637,C10255,2026-02-08,33.55,Electronics
T101667,C10259,2025-08-31,172.93,Home & Kitchen
T103173,C10484,2025-10-23,242.86,Groceries
T104991,C10769,2025-09-18,39.6,Books
T101347,C10214,2026-04-05,96.54,Clothing
T105125,C10783,2025-06-23,69.74,Clothing
T103230,C10495,2026-03-04,90.26,Clothing
T104608,C10706,2025-07-02,66.62,Groceries
T105041,C10774,2026-05-23,154.5,Electronics
T103232,C10495,2025-11-07,80.46,Home & Kitchen
T105372,C10821,2026-02-01,14.33,Books
T100703,C10104,2025-11-28,70.26,Groceries
T105231,C10800,2025-08-10,295.54,Groceries
T103291,C10503,2026-04-27,62.75,Electronics
T103673,C10563,2025-08-29,272.77,Clothing
T102408,C10370,2025-11-26,22.44,Groceries
T101327,C10213,2025-06-14,243.94,Clothing
T106120,C10925,2025-06-07,52.08,Home & Kitchen
T105384,C10822,2025-12-29,350.55,Beauty & Personal Care
T104440,C10687,2025-12-13,16.39,Groceries
T105944,C10901,2026-02-15,68.69,Groceries
T100986,C10149,2025-09-20,423.33,Home & Kitchen
T105960,C10903,2025-09-06,79.7,Clothing
T105647,C10859,2025-12-04,380.3,Beauty & Personal Care
T105438,C10833,2025-08-03,34.42,Electronics
T104049,C10613,2026-03-01,262.84,Clothing
T103485,C10536,2025-09-15,185.22,Clothing
T102474,C10377,2025-10-22,61.35,Home & Kitchen
T103873,C10591,2026-04-05,211.39,Home & Kitchen
T101198,C10185,2025-12-06,36.94,Beauty & Personal Care
T104181,C10638,2025-08-06,34.22,Groceries
T101518,C10235,2026-03-27,91.45,Clothing
T101799,C10277,2025-12-21,96.47,Clothing
T101014,C10152,2026-05-17,337.14,Books
T100128,C10020,2025-11-01,267.13,Books
T101364,C10215,2025-09-23,331.17,Groceries
T105046,C10774,2025-06-11,135.39,Groceries
T104470,C10691,2026-02-24,176.35,Home & Kitchen
T100891,C10135,2026-03-08,19.88,Books
T102793,C10430,2026-05-17,168.74,Groceries
T105514,C10847,2025-08-01,114.25,Home & Kitchen
T104403,C10675,2025-08-11,44.87,Electronics
T106576,C10998,2025-11-16,173.45,Groceries
T105631,C10856,2025-12-15,206.27,Electronics
T103249,C10496,2026-03-21,206.18,Groceries
T101208,C10188,2026-04-27,15.42,Electronics
T103868,C10591,2026-02-17,292.23,Clothing
T105897,C10895,2026-05-03,217.11,Home & Kitchen
T104065,C10616,2026-05-01,144.17,Clothing
T105617,C10855,2026-05-29,32.55,Home & Kitchen
T101239,C10193,2026-04-08,343.33,Electronics
T102289,C10346,2026-02-17,124.29,Groceries
T102740,C10422,2025-09-21,309.56,Clothing
T100275,C10032,2026-02-06,104.71,Electronics
T104585,C10704,2026-05-28,88.83,Home & Kitchen
T101035,C10152,2025-11-30,329.04,Home & Kitchen
T101229,C10191,2025-12-23,105.08,Electronics
T101008,C10150,2026-01-30,71.35,Electronics
T103828,C10583,2025-07-20,111.85,Clothing
T102532,C10386,2025-08-01,46.29,Electronics
T104293,C10653,2025-11-27,60.25,Books
T101058,C10158,2025-09-09,300.0,Home & Kitchen
T105026,C10772,2025-06-09,37.88,Clothing
T100281,C10033,2026-03-31,327.5,Clothing
T101043,C10154,2026-01-14,43.1,Clothing
T101316,C10211,2026-01-15,138.66,Beauty & Personal Care
T100968,C10146,2025-11-11,37.65,Books
T102381,C10363,2025-09-07,19.84,Clothing
T106176,C10939,2025-07-21,106.27,Clothing
T101939,C10298,2026-03-05,259.71,Books
T104708,C10729,2026-05-16,295.83,Books
T101274,C10202,2026-02-27,74.43,Books
T100619,C10086,2025-11-06,71.97,Home & Kitchen
T104764,C10737,2025-12-03,15.88,Clothing
T101742,C10269,2025-12-17,89.84,Groceries
T101390,C10216,2026-01-18,57.58,Electronics
T105345,C10815,2026-05-18,28.27,Home & Kitchen
T101579,C10248,2025-06-24,182.3,Electronics
T101655,C10258,2025-10-06,75.82,Clothing
T103568,C10553,2026-03-11,107.89,Electronics
T102352,C10357,2025-11-01,89.14,Home & Kitchen
T102212,C10336,2026-05-31,389.67,Electronics
T106543,C10996,2025-12-18,67.57,Beauty & Personal Care
T103178,C10484,2026-02-08,252.83,Clothing
T103192,C10488,2025-08-25,138.0,Groceries
T101307,C10210,2025-07-04,84.8,Electronics
T100575,C10079,2026-03-29,201.69,Clothing
T102360,C10360,2025-10-18,45.8,Clothing
T101280,C10202,2026-02-22,58.24,Clothing
T105340,C10814,2025-09-02,93.73,Home & Kitchen
T105435,C10832,2025-12-10,58.98,Electronics
T101993,C10304,2025-10-17,39.85,Beauty & Personal Care
T102639,C10404,2026-01-10,274.42,Electronics
T100269,C10031,2025-10-03,290.06,Electronics
T100629,C10089,2026-04-13,106.13,Electronics
T105724,C10867,2025-07-04,139.99,Clothing
T103081,C10474,2025-10-23,64.79,Clothing
T103466,C10532,2026-05-31,41.18,Electronics
T106016,C10913,2025-10-30,140.14,Groceries
T104396,C10674,2026-03-12,285.17,Groceries
T104023,C10612,2026-05-31,300.56,Clothing
T106571,C10998,2025-07-30,137.83,Beauty & Personal Care
T102046,C10312,2026-02-11,55.41,Books
T104356,C10668,2026-03-28,218.87,Clothing
T105154,C10789,2026-01-15,16.02,Clothing
T102113,C10325,2025-09-06,286.29,Electronics
T100027,C10008,2025-06-17,24.98,Beauty & Personal Care
T102040,C10311,2025-06-10,64.35,Electronics
T103928,C10600,2025-11-24,80.81,Clothing
T105939,C10900,2025-09-05,34.06,Groceries
T103216,C10493,2026-05-05,28.84,Beauty & Personal Care
T103814,C10580,2025-11-26,283.19,Groceries
T100129,C10020,2025-07-24,236.98,Books
T104862,C10751,2026-01-15,64.87,Clothing
T106458,C10981,2025-10-18,90.56,Clothing
T104599,C10705,2026-04-13,92.24,Beauty & Personal Care
T100013,C10005,2025-10-29,65.08,Beauty & Personal Care
T105632,C10856,2025-10-29,170.6,Groceries
T104476,C10691,2025-10-08,137.13,Clothing
